,Unnamed: 0,Uniprot Accession,Description,primary_name,Peptides.used.for.quantitation,Confidence.score,Molecular weight (Da),Dataset,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,locus_tag,annotation_quality,mean_log_val
1971,2086,P67699,Uncharacterized HTH-type transcriptional regulator YddM OS=Escherichia coli (strain K12) GN=yddM PE=3 SV=1,yddM,1,111.08,10376.46353,2,70,126,91.0,46,80,46,59,75,50,47,24,30,0,1,19,4,1,31.0,18.0,3,9,8.0,b1477,low,4.386587123637641
1972,2088,P33015,UPF0394 inner membrane protein yeeE OS=Escherichia coli (strain K12) GN=yeeE PE=1 SV=1,yeeE,1,38.67,38057.23736,2,3,13,59.0,1,9,5,7,39,9,9,4,2,2,1,1,2,2,2.0,1.0,1,4,3.0,b2013,low,2.3707085950598743
1973,2089,P60872,Putative transport protein YidE OS=Escherichia coli (strain K12) GN=yidE PE=3 SV=1,yidE,1,75.23,58883.01742,2,1,1,2.0,1,3,3,2,1,36,32,32,36,1,2,1,2,1,2.0,2.0,1,1,4.0,b3685,low,2.0608817304176865
1974,2090,P08550,Colicin V production protein OS=Escherichia coli (strain K12) GN=cvpA PE=1 SV=1,cvpA,1,25.66,17877.461519999993,2,8,11,11.0,7,9,8,12,13,18,21,19,22,0,3,3,10,8,5.0,4.0,9,8,10.0,b2313,low,3.1990854024133344
1975,2091,P31992,Tautomerase pptA OS=Escherichia coli (strain K12) GN=pptA PE=1 SV=3,pptA,1,61.56,8649.39596,1,258,117,,199,58,180,198,297,237,144,208,102,12,8,219,138,185,,,63,179,,b1461,high,6.89176964056279
1976,2092,P76194,Cysteine desulfuration protein sufE OS=Escherichia coli (strain K12) GN=sufE PE=1 SV=1,sufE,1,63.45,15772.20615,2,5,1,2.0,10,12,12,7,7,6,1,5,3,121,73,189,7,37,19.0,54.0,11,14,13.0,b1679,high,3.6719555968593736
1977,2094,P46144,Uncharacterized protein yedJ OS=Escherichia coli (strain K12) GN=yedJ PE=1 SV=2,yedJ,1,49.91,25870.071,1,2,4,,0,6,2,0,0,1,77,0,0,1,0,3,2,5,,,0,1,,b1962,low,1.3196964021495465
1978,2095,P39298,Esterase yjfP OS=Escherichia coli (strain K12) GN=yjfP PE=1 SV=1,yjfP,1,58.3,27552.8958,2,159,362,252.0,94,110,128,142,89,113,80,78,82,87,84,150,298,244,162.0,119.0,69,92,113.0,b4190,high,6.986924921214603
1979,2096,P0A8Y1,Pyrimidine 5'-nucleotidase YjjG OS=Escherichia coli (strain K12) GN=yjjG PE=1 SV=1,yjjG,1,89.87,25266.64985,2,66,67,113.0,9,32,21,33,30,31,12,9,7,4,1,23,57,23,32.0,24.0,19,26,35.0,b4374,high,4.50732035647751
1980,2097,P76561,Esterase YpfH OS=Escherichia coli (strain K12) GN=ypfH PE=3 SV=2,ypfH,1,49.38,24821.4456,2,51,39,25.0,42,43,20,40,17,8,14,17,14,6,10,38,51,32,38.0,40.0,24,1,0.0,b2473,high,4.284807388080069
1981,2098,P0A8Z7,Esterase yqiA OS=Escherichia coli (strain K12) GN=yqiA PE=4 SV=1,yqiA,1,31.34,21609.74693,2,23,62,45.0,45,40,47,37,32,38,36,43,45,53,62,47,39,61,53.0,43.0,47,37,44.0,b3031,high,5.47519855439163
1982,2099,P45468,UPF0718 protein yraQ OS=Escherichia coli (strain K12) GN=yraQ PE=3 SV=1,yraQ,1,38.35,37213.82031,2,10,4,9.0,6,8,7,9,11,12,12,10,13,1,1,5,5,6,7.0,8.0,7,10,14.0,b3151,low,3.0076659747129812
1983,2100,P0AE45,UPF0053 inner membrane protein ytfL OS=Escherichia coli (strain K12) GN=ytfL PE=1 SV=1,ytfL,1,81.14,49712.72916,2,12,22,27.0,9,11,16,7,13,46,47,36,38,1,0,3,2,6,6.0,5.0,1,4,3.0,b4218,low,3.207910674204866
1984,2101,P31825,tRNA (adenine-N(6)-)-methyltransferase OS=Escherichia coli (strain K12) GN=yfiC PE=1 SV=2,yfiC,1,90.25,27234.44974,1,29,71,,7,28,20,18,13,18,23,1,5,1,3,22,62,31,,,5,14,,b2575,high,3.82183021895727
1985,2102,P42597,Uncharacterized protein ygjP OS=Escherichia coli (strain K12) GN=ygjP PE=4 SV=2,ygjP,1,56.92,19452.21443,1,1,0,,0,9,0,0,0,1,0,0,0,0,1,0,0,0,,,0,1,,b3085,low,0.4067737830492979
1986,2103,P39407,Uncharacterized protein yjjU OS=Escherichia coli (strain K12) GN=yjjU PE=3 SV=1,yjjU,1,79.14,39788.53077,1,4,6,,3,18,3,2,0,1,0,0,0,2,15,10,14,12,,,1,2,,b4377,low,1.9554922202743847
1987,2104,P76223,Protein ynjB OS=Escherichia coli (strain K12) GN=ynjB PE=1 SV=2,ynjB,1,62.31,42799.84579,2,17,14,17.0,12,10,13,13,12,8,8,6,7,3,6,9,12,9,8.0,11.0,10,10,13.0,b1754,low,3.431896496088143
1988,2105,P64493,Uncharacterized protein yoaF OS=Escherichia coli (strain K12) GN=yoaF PE=4 SV=1,yoaF,1,58.91,8918.50923,1,6,1,,2,8,14,4,0,1,0,0,0,10,0,2,0,3,,,2,0,,b1793,low,1.3566898741553644
1989,2106,P76344,Metal-binding protein ZinT OS=Escherichia coli (strain K12) GN=zinT PE=1 SV=1,zinT,1,64.63,24728.12029,2,27,6,2.0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,b1973,high,0.6866619518384037
1990,2107,P21369,Pyrazinamidase/nicotinamidase OS=Escherichia coli (strain K12) GN=pncA PE=3 SV=1,pncA,1,29.33,23329.25303,2,34,61,61.0,51,51,68,42,27,30,34,22,14,5,3,13,16,30,22.0,22.0,8,7,30.0,b1768,high,4.586356949313423
1991,2108,P76078,Phenylacetic acid degradation protein paaB OS=Escherichia coli (strain K12) GN=paaB PE=2 SV=1,paaB,1,74.87,10917.31304,2,0,119,0.0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0.0,0.0,0,0,0.0,b1389,low,0.5489461635023104
1992,2109,P37610,Alpha-ketoglutarate-dependent taurine dioxygenase OS=Escherichia coli (strain K12) GN=tauD PE=1 SV=3,tauD,1,45.86,32371.59819,1,2,1,,1,0,2,0,2,0,1,0,0,0,1,0,0,0,,,0,1,,b0368,high,0.5419381945646371
1993,2110,P69681,Ammonia channel OS=Escherichia coli (strain K12) GN=amtB PE=1 SV=1,amtB,1,24.91,44467.44027,2,53,1,4.0,0,1,1,2,1,1,2,3,29,8,1,15,2,47,5.0,2.0,5,2,11.0,b0451,high,2.2917406227541846
1994,2111,P62672,Protein ApaG OS=Escherichia coli (strain K12) GN=apaG PE=3 SV=1,apaG,1,29.62,13840.01621,2,13,17,11.0,20,12,20,14,16,11,16,17,14,21,19,30,19,57,19.0,20.0,18,12,10.0,b0050,low,4.174019129346156
1995,2112,P31801,Calcium/proton antiporter OS=Escherichia coli (strain K12) GN=chaA PE=1 SV=1,chaA,1,31.77,39125.07236000001,2,43,59,29.0,13,22,16,31,31,36,24,21,19,24,23,25,64,25,27.0,27.0,11,19,55.0,b1216,high,4.786694686351613
1996,2113,P0AEL3,Ferrous iron transport protein A OS=Escherichia coli (strain K12) GN=feoA PE=1 SV=1,feoA,1,76.95,8347.49547,2,0,3,1.0,0,1,0,0,0,0,0,0,0,0,0,5,15,13,8.0,0.0,0,0,0.0,b3408,high,0.7982837465555033
1997,2114,P0A6V5,Thiosulfate sulfurtransferase glpE OS=Escherichia coli (strain K12) GN=glpE PE=1 SV=1,glpE,1,24.56,12056.61516,2,13,37,28.0,5,6,8,15,7,5,3,1,1,2,37,57,72,25,6.0,3.0,1,2,1.0,b3425,high,3.0924509574846897
1998,2115,P0AFA7,Na(+)/H(+) antiporter nhaB OS=Escherichia coli (strain K12) GN=nhaB PE=1 SV=1,nhaB,1,56.6,56673.40997000001,2,0,0,18.0,0,1,3,0,1,20,16,11,14,7,6,7,6,4,5.0,0.0,4,8,4.0,b1186,high,2.207042841124687
1999,2116,P0AB96,Arsenate reductase OS=Escherichia coli (strain K12) GN=arsC PE=3 SV=1,arsC,1,49.14,15825.29134,2,2,2,0.0,1,2,1,15,10,11,10,3,2,9,1,3,0,9,6.0,12.0,2,0,8.0,b3503,high,2.0795551851371483
2000,2117,P76007,Cell volume regulation protein A OS=Escherichia coli (strain K12) GN=cvrA PE=3 SV=2,cvrA,1,39.02,62227.45021,2,2,5,1.0,2,1,3,4,1,4,4,3,2,0,2,0,1,3,3.0,0.0,1,0,0.0,b1191,low,1.3132089449212665
2001,2118,P0ACX9,Uncharacterized protein ydiE OS=Escherichia coli (strain K12) GN=ydiE PE=4 SV=1,ydiE,1,23.57,7094.82028,2,1,1,12.0,1,1,1,1,1,1,1,0,0,0,0,17,0,2,20.0,1.0,2,0,6.0,b1705,low,1.2836346393573672
2002,2119,P64488,Uncharacterized protein yeaR OS=Escherichia coli (strain K12) GN=yeaR PE=1 SV=1,yeaR,1,33.29,13584.79585,2,2,7,2.0,2,3,2,3,3,1,2,2,2,3,29,75,1,75,8.0,2.0,2,3,2.0,b1797,low,2.337377074143162
2003,2120,P23485,Protein fecR OS=Escherichia coli (strain K12) GN=fecR PE=4 SV=1,fecR,1,67.38,35492.42604,1,3,1,,1,8,3,3,3,3,6,1,1,0,0,9,86,14,,,1,1,,b4292,high,1.9805023394358068
2004,2121,P31680,DnaJ-like protein djlA OS=Escherichia coli (strain K12) GN=djlA PE=1 SV=1,djlA,1,36.24,30541.54864,2,1,0,2.0,2,26,1,38,22,72,46,42,43,2,26,23,50,27,31.0,3.0,30,28,46.0,b0055,high,3.9152384266931395
2005,2122,P68688,Glutaredoxin-1 OS=Escherichia coli (strain K12) GN=grxA PE=1 SV=1,grxA,1,49.45,9660.76081,2,142,165,179.0,139,103,242,28,83,78,82,57,52,23,33,171,129,179,145.0,102.0,65,94,129.0,b0849,high,6.564644217412763
2006,2124,P77526,Probable disulfide bond reductase yfcG OS=Escherichia coli (strain K12) GN=yfcG PE=1 SV=1,yfcG,1,30.95,24482.57638,2,20,35,13.0,34,25,26,26,13,26,36,23,31,12,15,26,30,20,25.0,27.0,43,29,17.0,b2302,high,4.632347099346358
2007,2125,P33014,UPF0033 protein yeeD OS=Escherichia coli (strain K12) GN=yeeD PE=3 SV=1,yeeD,1,94.33,8125.055159999999,2,3407,3135,13251.0,4549,7721,3951,4407,4248,6251,5430,3553,2062,18,17,2080,199,1280,3005.0,634.0,2951,3484,3238.0,b2012,low,10.875800671025926
2008,2126,P05704,Methyl-accepting chemotaxis protein III OS=Escherichia coli (strain K12) GN=trg PE=1 SV=3,trg,1,43.1,58844.23824,2,0,0,0.0,0,0,1,0,0,1,6,2,0,1,0,0,1,0,0.0,0.0,0,1,1.0,b1421,high,0.4723780646717618
2009,2127,P25798,Flagellar M-ring protein OS=Escherichia coli (strain K12) GN=fliF PE=1 SV=3,fliF,1,52.55,60534.19533,2,0,1,3.0,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,b1938,high,0.43568011366914344
2010,2128,P52613,Flagellar fliJ protein OS=Escherichia coli (strain K12) GN=fliJ PE=3 SV=2,fliJ,1,32.3,17277.71067,2,15,33,12.0,15,19,9,10,15,13,15,23,12,6,0,7,46,1,8.0,2.0,2,2,1.0,b1942,high,3.1486683539120155
2011,2129,P0A9H9,Protein phosphatase CheZ OS=Escherichia coli (strain K12) GN=cheZ PE=1 SV=1,cheZ,1,55.96,23942.97338,1,2,0,,0,29,1,0,0,0,1,1,0,0,0,1,0,2,,,0,2,,b1881,high,0.7589876720984436
2012,2130,P31697,Chaperone protein fimC OS=Escherichia coli (strain K12) GN=fimC PE=1 SV=3,fimC,1,64.64,26653.86317,2,0,8,0.0,1,0,0,0,0,0,0,0,1,0,0,3,0,6,0.0,1.0,0,1,0.0,b4316,high,0.5444218147045417
2013,2131,P63883,N-acetylmuramoyl-L-alanine amidase AmiC OS=Escherichia coli (strain K12) GN=amiC PE=1 SV=1,amiC,1,55.07,45588.06117,2,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,b2817,high,0.17306158736625474
2014,2132,P60955,Prolipoprotein diacylglyceryl transferase OS=Escherichia coli (strain K12) GN=lgt PE=1 SV=1,lgt,1,101.87,33068.239839999995,2,7,9,7.0,4,2,1,4,2,18,13,11,10,0,0,0,1,1,0.0,4.0,0,1,5.0,b2828,high,1.8701034743896618
2015,2133,P27300,Tetraacyldisaccharide 4'-kinase OS=Escherichia coli (strain K12) GN=lpxK PE=1 SV=2,lpxK,1,30.71,35548.81356,2,14,17,14.0,4,5,9,7,6,8,5,5,4,4,4,9,14,10,11.0,6.0,5,6,9.0,b0915,high,3.0509239701062545
2016,2134,P0C0T5,Penicillin-insensitive murein endopeptidase OS=Escherichia coli (strain K12) GN=mepA PE=1 SV=1,mepA,1,46.19,30099.43575,2,7,8,6.0,1,2,4,2,2,2,1,1,1,0,0,7,3,9,6.0,2.0,0,2,1.0,b2328,high,1.6790120927117806
2017,2135,P41052,Membrane-bound lytic murein transglycosylase B OS=Escherichia coli (strain K12) GN=mltB PE=1 SV=1,mltB,1,34.62,40212.24573,2,33,22,27.0,14,14,31,23,27,14,14,7,9,36,30,4,29,44,22.0,13.0,22,26,13.0,b2701,high,4.320965015486328
2018,2136,P0C066,Membrane-bound lytic murein transglycosylase C OS=Escherichia coli (strain K12) GN=mltC PE=2 SV=1,mltC,1,105.3,40069.49319,2,0,1,2.0,1,1,1,1,1,6,16,12,3,17,20,39,48,39,32.0,30.0,29,33,39.0,b2963,high,3.1961772909896706
2019,2137,P0AD65,Penicillin-binding protein 2 OS=Escherichia coli (strain K12) GN=mrdA PE=3 SV=1,mrdA,1,60.85,70794.43784,2,7,14,13.0,7,5,6,6,6,11,7,7,5,2,0,1,3,4,5.0,8.0,3,6,12.0,b0635,high,2.639125932907867
2020,2138,P0AFI5,D-alanyl-D-alanine endopeptidase OS=Escherichia coli (strain K12) GN=pbpG PE=1 SV=2,pbpG,1,43.67,33847.68281000001,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,b2134,high,0.0
2021,2140,P07021,Putative lipoprotein yfiB OS=Escherichia coli (strain K12) GN=yfiB PE=3 SV=2,yfiB,1,47.65,17215.726130000006,2,4,3,3.0,2,3,3,2,1,3,3,1,2,0,1,8,1,2,6.0,5.0,2,6,2.0,b2605,low,1.781877292976953
2022,2141,P03813,Uncharacterized protein YgeA OS=Escherichia coli (strain K12) GN=ygeA PE=1 SV=1,ygeA,1,56.73,25213.74597,2,4,6,8.0,14,57,10,45,39,72,69,53,60,1,2,4,5,10,6.0,7.0,4,6,6.0,b2840,high,3.68495505774016
2023,2142,Q46798,Uncharacterized lipoprotein ygeR OS=Escherichia coli (strain K12) GN=ygeR PE=4 SV=2,ygeR,1,37.03,26529.88379,2,2,5,2.0,2,2,2,2,2,2,1,2,2,2,2,3,3,2,2.0,2.0,2,2,2.0,b2865,low,1.6415585233500887
2024,2143,P0AEA2,Curli production assembly/transport component CsgG OS=Escherichia coli (strain K12) GN=csgG PE=3 SV=1,csgG,1,95.41,30519.85663,1,27,6,,16,0,5,8,4,11,1,6,0,19,1,0,1,0,,,4,3,,b1037,high,2.1008423274983254
2025,2144,P0C960,Endo-type membrane-bound lytic murein transglycosylase A OS=Escherichia coli (strain K12) GN=emtA PE=1 SV=1,emtA,1,61.25,22194.43952,2,170,183,173.0,68,110,105,118,104,74,44,36,23,69,47,209,96,71,132.0,109.0,105,212,152.0,b1193,high,6.586107210186456
2026,2145,P0AC00,Fructoselysine 6-phosphate deglycase OS=Escherichia coli (strain K12) GN=frlB PE=4 SV=1,frlB,1,86.8,38526.41732,1,1,10,,1,0,1,2,0,7,0,0,3,1,2,0,0,17,,,0,0,,b3371,high,1.0999600900845512
2027,2146,P75958,Lipoprotein-releasing system transmembrane protein lolE OS=Escherichia coli (strain K12) GN=lolE PE=1 SV=3,lolE,1,34.42,45297.15927,2,2,6,3.0,1,2,4,3,3,3,3,2,2,5,4,3,6,4,4.0,2.0,1,2,3.0,b1118,high,1.9544163513051247
2028,2147,P46022,Monofunctional biosynthetic peptidoglycan transglycosylase OS=Escherichia coli (strain K12) GN=mtgA PE=3 SV=1,mtgA,1,48.55,27306.27102,1,0,0,,0,0,0,1,0,0,0,0,0,8,8,0,0,0,,,0,1,,b3208,high,0.4633250001602569
2029,2148,P0AEB5,MscS family inner membrane protein ynaI OS=Escherichia coli (strain K12) GN=ynaI PE=1 SV=1,ynaI,1,73.8,38711.59081,2,2,4,4.0,3,3,6,2,4,9,7,6,5,0,1,4,6,4,4.0,2.0,2,4,3.0,b1330,high,2.132831910403522
2030,2149,P75822,Uncharacterized protein ybjT OS=Escherichia coli (strain K12) GN=ybjT PE=4 SV=2,ybjT,1,51.02,53655.27385,2,2,45,5.0,2,0,1,1,3,3,3,1,4,0,0,1,0,2,2.0,1.0,1,1,3.0,b0869,low,1.4441046615704616
2031,2150,P45469,Uncharacterized protein yraR OS=Escherichia coli (strain K12) GN=yraR PE=4 SV=2,yraR,1,59.35,23164.99638,2,8,9,4.0,10,9,10,8,8,8,11,13,24,31,35,16,13,16,11.0,12.0,26,18,9.0,b3152,low,3.7437669125280313
2032,2151,P38104,Starvation-sensing protein rspA OS=Escherichia coli (strain K12) GN=rspA PE=1 SV=1,rspA,1,45.28,45920.60727,2,1,3,1.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1.0,0.0,14,3,3.0,b1581,low,0.81394957252766
2033,2152,P27242,"Lipopolysaccharide 1,2-N-acetylglucosaminetransferase OS=Escherichia coli (strain K12) GN=waaU PE=4 SV=2",waaU,1,45.1,41684.92104,2,3,16,8.0,2,3,4,4,3,8,4,5,3,0,1,1,3,2,4.0,3.0,1,3,4.0,b3623,high,2.0359927645788747
2034,2153,P76387,Tyrosine-protein kinase wzc OS=Escherichia coli (strain K12) GN=wzc PE=1 SV=2,wzc,1,33.73,79275.62271,2,0,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,b2060,high,0.2402455554028295
2035,2155,P76206,Uncharacterized protein ydiY OS=Escherichia coli (strain K12) GN=ydiY PE=4 SV=1,ydiY,1,136.48,27572.141860000003,1,2,43,,0,23,3,4,0,3,1,3,0,9,1,0,18,9,,,1,0,,b1722,low,1.8801704676769602
2036,2156,P0AES2,Glucarate dehydratase OS=Escherichia coli (strain K12) GN=gudD PE=1 SV=2,gudD,1,21.66,49091.57737,2,1,2,1.0,1,1,1,1,2,1,1,1,1,1,1,1,5,3,1.0,1.0,1,1,1.0,b2787,high,1.170676704643794
2037,2157,P28631,DNA polymerase III subunit delta' OS=Escherichia coli (strain K12) GN=holB PE=1 SV=2,holB,1,52.16,36895.11788,2,15,20,13.0,8,5,8,9,10,9,9,8,6,3,3,10,11,9,12.0,12.0,15,6,10.0,b1099,high,3.298225857566561
2038,2158,P71298,Putative prophage CP4-6 integrase OS=Escherichia coli (strain K12) GN=intF PE=3 SV=1,intF,1,63.7,53023.10859,2,0,4,0.0,0,1,2,2,1,5,5,4,4,0,0,0,0,0,0.0,0.0,0,0,0.0,b0281,low,0.7866197403430323
2039,2159,P05523,Formamidopyrimidine-DNA glycosylase OS=Escherichia coli (strain K12) GN=mutM PE=1 SV=3,mutM,1,84.13,30252.88552,2,3,21,8.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0.0,b3635,high,0.5740616645490731
2040,2160,P17802,A/G-specific adenine glycosylase OS=Escherichia coli (strain K12) GN=mutY PE=1 SV=1,mutY,1,50.56,39105.98291,2,3,6,3.0,1,1,2,2,1,2,1,1,1,0,0,1,3,2,2.0,1.0,1,2,3.0,b2961,high,1.3325968148356608
2041,2161,P50465,Endonuclease 8 OS=Escherichia coli (strain K12) GN=nei PE=1 SV=3,nei,1,61.69,29808.48926,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5,1,11,7.0,0.0,1,1,4.0,b0714,high,0.704175140742258
2042,2162,P68739,Endonuclease V OS=Escherichia coli (strain K12) GN=nfi PE=1 SV=1,nfi,1,70.22,24638.84252,2,8,7,13.0,14,11,10,11,6,8,7,9,9,12,9,14,7,9,7.0,6.0,14,9,5.0,b3998,high,3.318499357693712
2043,2163,P0AB83,Endonuclease III OS=Escherichia coli (strain K12) GN=nth PE=1 SV=1,nth,1,33.98,23529.40171,2,11,22,9.0,6,8,7,8,7,4,4,1,2,0,0,1,2,5,6.0,6.0,5,11,8.0,b1633,high,2.451407318888444
2044,2164,P07013,Primosomal replication protein n OS=Escherichia coli (strain K12) GN=priB PE=1 SV=3,priB,1,50.04,11416.79899,2,9,1,0.0,0,0,11,9,7,10,8,5,5,7,4,12,22,15,11.0,4.0,7,8,9.0,b4201,high,2.6805806260473393
2045,2165,P23862,Primosomal replication protein N'' OS=Escherichia coli (strain K12) GN=priC PE=1 SV=3,priC,1,74.26,20344.80503,2,16,20,1.0,11,16,11,16,11,8,8,8,5,4,0,15,21,13,11.0,10.0,9,11,15.0,b0467,high,3.3201968320132083
2046,2166,P07648,Exodeoxyribonuclease V gamma chain OS=Escherichia coli (strain K12) GN=recC PE=1 SV=1,recC,1,48.77,128747.9472,2,1,1,1.0,1,1,1,1,1,2,2,2,1,0,0,0,1,1,1.0,1.0,1,1,2.0,b2822,high,0.9699931819493011
2047,2167,Q2A0K9,Exodeoxyribonuclease I OS=Escherichia coli (strain K12) GN=sbcB PE=4 SV=1,sbcB,1,56.89,53429.92251,2,0,0,0.0,0,1,0,2,1,0,0,0,0,0,0,2,1,1,1.0,2.0,1,3,0.0,b2011,high,0.5797676137347031
2048,2168,P0AG76,Nuclease sbcCD subunit D OS=Escherichia coli (strain K12) GN=sbcD PE=1 SV=1,sbcD,1,43.53,44667.82748,2,11,14,13.0,18,11,7,2,7,5,3,2,1,0,0,0,0,0,6.0,3.0,0,1,2.0,b0398,high,1.876331952613375
2049,2169,P14294,DNA topoisomerase 3 OS=Escherichia coli (strain K12) GN=topB PE=1 SV=1,topB,1,44.08,73153.04607000001,2,0,2,0.0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0,1,1.0,b1763,high,0.4811346591236889
2050,2170,P0A8P6,Tyrosine recombinase xerC OS=Escherichia coli (strain K12) GN=xerC PE=1 SV=1,xerC,1,56.17,33828.69989,2,16,16,29.0,9,17,11,15,16,15,12,7,5,1,0,6,14,7,21.0,17.0,8,22,21.0,b3811,high,3.501273529507044
2051,2171,P0A8P8,Tyrosine recombinase xerD OS=Escherichia coli (strain K12) GN=xerD PE=1 SV=1,xerD,1,63.19,34207.09259,2,10,29,15.0,6,10,7,8,5,5,4,1,1,1,1,3,4,7,11.0,8.0,4,11,1.0,b2894,high,2.6035724111532748
2052,2172,P75828,Uncharacterized protein ybjD OS=Escherichia coli (strain K12) GN=ybjD PE=4 SV=1,ybjD,1,37.61,63531.18749,2,0,0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0.0,b0876,low,0.18181818181818182
2053,2173,P05050,Alpha-ketoglutarate-dependent dioxygenase AlkB OS=Escherichia coli (strain K12) GN=alkB PE=1 SV=1,alkB,1,73.18,24042.146,1,13,5,,2,0,6,5,5,3,10,1,3,14,0,6,5,7,,,2,4,,b2212,high,2.256671671090718
2054,2174,P28905,DNA polymerase III subunit chi OS=Escherichia coli (strain K12) GN=holC PE=1 SV=1,holC,1,78.42,16604.45096,2,4,14,1.0,2,1,2,1,1,2,1,2,3,0,0,2,2,0,5.0,1.0,3,1,0.0,b4259,high,1.3328889179792716
2055,2176,P24230,ATP-dependent DNA helicase recG OS=Escherichia coli (strain K12) GN=recG PE=1 SV=1,recG,1,71.25,76364.17226,2,3,7,3.0,2,2,2,2,3,7,6,6,4,0,1,0,0,0,0.0,0.0,0,0,0.0,b3652,high,1.2398403609948725
2056,2177,P0AAR8,Uncharacterized protein ybaV OS=Escherichia coli (strain K12) GN=ybaV PE=4 SV=1,ybaV,1,66.47,12677.66981,1,41,20,,10,37,23,14,1,17,4,33,16,16,14,19,25,12,,,8,37,,b0442,low,4.0436466297618185
2057,2178,P75952,Uncharacterized HTH-type transcriptional regulator ycfQ OS=Escherichia coli (strain K12) GN=ycfQ PE=4 SV=2,comR,1,22.55,23328.58824,2,2,1,1.0,1,3,1,1,2,4,5,4,4,0,0,1,1,0,0.0,0.0,0,1,1.0,b1111,high,1.0782123539466162
2058,2179,P0ACS9,HTH-type transcriptional regulator AcrR OS=Escherichia coli (strain K12) GN=acrR PE=1 SV=1,acrR,1,75.62,24732.72124,2,21,40,25.0,9,14,14,18,15,14,8,12,5,0,0,1,1,0,2.0,0.0,7,0,0.0,b0464,high,2.447647293526304
2059,2180,P0A6D0,Arginine repressor OS=Escherichia coli (strain K12) GN=argR PE=1 SV=1,argR,1,83.56,16965.84566,2,648,931,666.0,418,491,562,537,884,742,500,422,356,554,486,674,696,658,608.0,598.0,436,651,605.0,b3237,high,9.18370038488186
2060,2181,Q47083,HTH-type transcriptional regulator cbl OS=Escherichia coli (strain K12) GN=cbl PE=1 SV=2,cbl,1,62.11,35815.80719,2,43,18,8.0,5,3,7,9,5,8,12,8,6,3,4,8,13,18,23.0,22.0,8,18,27.0,b1987,high,3.4589840590222143
2061,2182,P06966,HTH-type transcriptional regulator dicA OS=Escherichia coli (strain K12) GN=dicA PE=4 SV=1,dicA,1,36.02,15628.36252,2,20,25,17.0,21,15,21,12,14,16,15,8,11,17,15,18,9,20,18.0,3.0,13,9,1.0,b1570,high,3.7791152090791247
2062,2183,P0AFW0,Transcriptional activator rfaH OS=Escherichia coli (strain K12) GN=rfaH PE=1 SV=1,rfaH,1,25.49,18310.62435,2,56,78,55.0,47,44,48,36,39,35,37,30,25,23,23,38,67,54,35.0,35.0,39,47,37.0,b3842,high,5.366283591659635
2063,2185,P0ACS2,Redox-sensitive transcriptional activator soxR OS=Escherichia coli (strain K12) GN=soxR PE=1 SV=1,soxR,1,27.27,17121.0724,2,1,5,0.0,0,0,0,0,2,1,1,0,2,0,0,46,3,1,0.0,4.0,14,16,0.0,b4063,high,1.2557162675266966
2064,2186,P36673,HTH-type transcriptional regulator treR OS=Escherichia coli (strain K12) GN=treR PE=1 SV=2,treR,1,65.49,34490.8725,2,5,1,3.0,4,6,6,5,6,7,8,6,8,5,5,5,10,8,9.0,8.0,9,9,8.0,b4241,high,2.8068636907833864
2065,2187,P39161,Uxu operon transcriptional regulator OS=Escherichia coli (strain K12) GN=uxuR PE=4 SV=1,uxuR,1,51.72,29271.79279,2,8,11,11.0,9,10,9,10,10,9,11,7,9,9,8,14,32,24,12.0,13.0,13,22,28.0,b4324,high,3.6988411933445167
2066,2189,P77615,Uncharacterized HTH-type transcriptional regulator ycjW OS=Escherichia coli (strain K12) GN=ycjW PE=1 SV=1,ycjW,1,102.04,36093.66433,2,29,48,37.0,35,39,25,30,38,26,25,25,24,12,13,34,29,23,32.0,46.0,32,45,44.0,b1320,low,4.944943878243734
2067,2190,P67660,Uncharacterized HTH-type transcriptional regulator yhaJ OS=Escherichia coli (strain K12) GN=yhaJ PE=4 SV=1,yhaJ,1,86.41,33217.50249,2,5,5,1.0,3,3,1,6,3,4,3,3,2,0,0,1,3,1,5.0,3.0,3,3,6.0,b3105,high,1.7852949064494181
